FIPS Code,State,Area name,Attribute,Value
5051,AR,Garland County,"Percent of adults who are high school graduates (or equivalent), 2008-12",32.54836119
5051,AR,Garland County,"Percent of adults completing some college or associate degree, 2008-12",33.07540696
5051,AR,Garland County,"Percent of adults with a bachelor's degree or higher, 2008-12",20.40148916
5051,AR,Garland County,"Less than high school graduate, 2019-23",6640
5051,AR,Garland County,"High school graduate (or equivalency), 2019-23",22533
5051,AR,Garland County,"Some college or associate degree, 2019-23",24611
5051,AR,Garland County,"Bachelor's degree or higher, 2019-23",19140
5051,AR,Garland County,"Percent of adults who are not high school graduates, 2019-23",9.105369974
5051,AR,Garland County,"Percent of adults who are high school graduates (or equivalent), 2019-23",30.89929241
5051,AR,Garland County,"Percent of adults completing some college or associate degree, 2019-23",33.7488344
5051,AR,Garland County,"Percent of adults with a bachelor's degree or higher, 2019-23",26.24650321
5053,AR,Grant County,2013 Urban Influence Code,2
5053,AR,Grant County,2024 Urban Influence Code,4
5053,AR,Grant County,2013 Rural-urban Continuum Code,2
5053,AR,Grant County,2023 Rural-urban Continuum Code,2
5053,AR,Grant County,"Less than a high school diploma, 1970",3651
5053,AR,Grant County,"High school diploma only, 1970",1437
5053,AR,Grant County,"Some college (1-3 years), 1970",261
5053,AR,Grant County,"Four years of college or higher, 1970",204
5053,AR,Grant County,"Percent of adults with less than a high school diploma, 1970",65.7
5053,AR,Grant County,"Percent of adults with a high school diploma only, 1970",25.9
5053,AR,Grant County,"Percent of adults completing some college (1-3 years), 1970",4.7
5053,AR,Grant County,"Percent of adults completing four years of college or higher, 1970",3.7
5053,AR,Grant County,"Less than a high school diploma, 1980",3599
5053,AR,Grant County,"High school diploma only, 1980",2959
5053,AR,Grant County,"Some college (1-3 years), 1980",604
5053,AR,Grant County,"Four years of college or higher, 1980",568
5053,AR,Grant County,"Percent of adults with less than a high school diploma, 1980",46.6
5053,AR,Grant County,"Percent of adults with a high school diploma only, 1980",38.3
5053,AR,Grant County,"Percent of adults completing some college (1-3 years), 1980",7.8
5053,AR,Grant County,"Percent of adults completing four years of college or higher, 1980",7.3
5053,AR,Grant County,"Less than high school graduate, 1990",2800
5053,AR,Grant County,"High school graduate (or equivalency), 1990",3798
5053,AR,Grant County,"Some college or associate degree, 1990",1555
5053,AR,Grant County,"Bachelor's degree or higher, 1990",836
5053,AR,Grant County,"Percent of adults who are not high school graduates, 1990",31.1
5053,AR,Grant County,"Percent of adults who are high school graduates (or equivalent), 1990",42.3
5053,AR,Grant County,"Percent of adults completing some college or associate degree, 1990",17.3
5053,AR,Grant County,"Percent of adults with a bachelor's degree or higher, 1990",9.3
5053,AR,Grant County,"Less than high school graduate, 2000",2470
5053,AR,Grant County,"High school graduate (or equivalency), 2000",4576
5053,AR,Grant County,"Some college or associate degree, 2000",2583
5053,AR,Grant County,"Bachelor's degree or higher, 2000",1195
5053,AR,Grant County,"Percent of adults who are not high school graduates, 2000",22.8
5053,AR,Grant County,"Percent of adults who are high school graduates (or equivalent), 2000",42.3
5053,AR,Grant County,"Percent of adults completing some college or associate degree, 2000",23.9
5053,AR,Grant County,"Percent of adults with a bachelor's degree or higher, 2000",11
5053,AR,Grant County,"Less than high school graduate, 2008-12",1915
5053,AR,Grant County,"High school graduate (or equivalency), 2008-12",4925
5053,AR,Grant County,"Some college or associate degree, 2008-12",3200
5053,AR,Grant County,"Bachelor's degree or higher, 2008-12",2054
5053,AR,Grant County,"Percent of adults who are not high school graduates, 2008-12",15.834298
5053,AR,Grant County,"Percent of adults who are high school graduates (or equivalent), 2008-12",40.7226724
5053,AR,Grant County,"Percent of adults completing some college or associate degree, 2008-12",26.45940136
5053,AR,Grant County,"Percent of adults with a bachelor's degree or higher, 2008-12",16.98362825
5053,AR,Grant County,"Less than high school graduate, 2019-23",1131
5053,AR,Grant County,"High school graduate (or equivalency), 2019-23",5314
5053,AR,Grant County,"Some college or associate degree, 2019-23",3615
5053,AR,Grant County,"Bachelor's degree or higher, 2019-23",2663
5053,AR,Grant County,"Percent of adults who are not high school graduates, 2019-23",8.889412874
5053,AR,Grant County,"Percent of adults who are high school graduates (or equivalent), 2019-23",41.76687888
5053,AR,Grant County,"Percent of adults completing some college or associate degree, 2019-23",28.41311012
5053,AR,Grant County,"Percent of adults with a bachelor's degree or higher, 2019-23",20.93059813
5055,AR,Greene County,2013 Urban Influence Code,5
5055,AR,Greene County,2024 Urban Influence Code,5
5055,AR,Greene County,2013 Rural-urban Continuum Code,4
5055,AR,Greene County,2023 Rural-urban Continuum Code,4
5055,AR,Greene County,"Less than a high school diploma, 1970",10259
5055,AR,Greene County,"High school diploma only, 1970",2894
5055,AR,Greene County,"Some college (1-3 years), 1970",612
5055,AR,Greene County,"Four years of college or higher, 1970",635
5055,AR,Greene County,"Percent of adults with less than a high school diploma, 1970",71.2
5055,AR,Greene County,"Percent of adults with a high school diploma only, 1970",20.1
5055,AR,Greene County,"Percent of adults completing some college (1-3 years), 1970",4.3
5055,AR,Greene County,"Percent of adults completing four years of college or higher, 1970",4.4
5055,AR,Greene County,"Less than a high school diploma, 1980",10228
5055,AR,Greene County,"High school diploma only, 1980",5598
5055,AR,Greene County,"Some college (1-3 years), 1980",1338
5055,AR,Greene County,"Four years of college or higher, 1980",1359
5055,AR,Greene County,"Percent of adults with less than a high school diploma, 1980",55.2
5055,AR,Greene County,"Percent of adults with a high school diploma only, 1980",30.2
5055,AR,Greene County,"Percent of adults completing some college (1-3 years), 1980",7.2
5055,AR,Greene County,"Percent of adults completing four years of college or higher, 1980",7.3
5055,AR,Greene County,"Less than high school graduate, 1990",8612
5055,AR,Greene County,"High school graduate (or equivalency), 1990",7319
5055,AR,Greene County,"Some college or associate degree, 1990",2926
5055,AR,Greene County,"Bachelor's degree or higher, 1990",1886
5055,AR,Greene County,"Percent of adults who are not high school graduates, 1990",41.5
5055,AR,Greene County,"Percent of adults who are high school graduates (or equivalent), 1990",35.3
5055,AR,Greene County,"Percent of adults completing some college or associate degree, 1990",14.1
5055,AR,Greene County,"Percent of adults with a bachelor's degree or higher, 1990",9.1
5055,AR,Greene County,"Less than high school graduate, 2000",6848
5055,AR,Greene County,"High school graduate (or equivalency), 2000",9940
5055,AR,Greene County,"Some college or associate degree, 2000",5052
5055,AR,Greene County,"Bachelor's degree or higher, 2000",2670
5055,AR,Greene County,"Percent of adults who are not high school graduates, 2000",27.9
5055,AR,Greene County,"Percent of adults who are high school graduates (or equivalent), 2000",40.6
5055,AR,Greene County,"Percent of adults completing some college or associate degree, 2000",20.6
5055,AR,Greene County,"Percent of adults with a bachelor's degree or higher, 2000",10.9
5055,AR,Greene County,"Less than high school graduate, 2008-12",4961
5055,AR,Greene County,"High school graduate (or equivalency), 2008-12",12051
5055,AR,Greene County,"Some college or associate degree, 2008-12",7352
5055,AR,Greene County,"Bachelor's degree or higher, 2008-12",3481
5055,AR,Greene County,"Percent of adults who are not high school graduates, 2008-12",17.81648411
5055,AR,Greene County,"Percent of adults who are high school graduates (or equivalent), 2008-12",43.27886515
5055,AR,Greene County,"Percent of adults completing some college or associate degree, 2008-12",26.403304
5055,AR,Greene County,"Percent of adults with a bachelor's degree or higher, 2008-12",12.50134674
5055,AR,Greene County,"Less than high school graduate, 2019-23",3936
5055,AR,Greene County,"High school graduate (or equivalency), 2019-23",13303
5055,AR,Greene County,"Some college or associate degree, 2019-23",8844
5055,AR,Greene County,"Bachelor's degree or higher, 2019-23",5150
5055,AR,Greene County,"Percent of adults who are not high school graduates, 2019-23",12.60205552
5055,AR,Greene County,"Percent of adults who are high school graduates (or equivalent), 2019-23",42.59277047
5055,AR,Greene County,"Percent of adults completing some college or associate degree, 2019-23",28.31620401
5055,AR,Greene County,"Percent of adults with a bachelor's degree or higher, 2019-23",16.48897
5057,AR,Hempstead County,2013 Urban Influence Code,6
5057,AR,Hempstead County,2024 Urban Influence Code,6
5057,AR,Hempstead County,2013 Rural-urban Continuum Code,6
5057,AR,Hempstead County,2023 Rural-urban Continuum Code,6
5057,AR,Hempstead County,"Less than a high school diploma, 1970",7229
5057,AR,Hempstead County,"High school diploma only, 1970",3008
5057,AR,Hempstead County,"Some college (1-3 years), 1970",664
5057,AR,Hempstead County,"Four years of college or higher, 1970",523
5057,AR,Hempstead County,"Percent of adults with less than a high school diploma, 1970",63.3
5057,AR,Hempstead County,"Percent of adults with a high school diploma only, 1970",26.3
5057,AR,Hempstead County,"Percent of adults completing some college (1-3 years), 1970",5.8
5057,AR,Hempstead County,"Percent of adults completing four years of college or higher, 1970",4.6
5057,AR,Hempstead County,"Less than a high school diploma, 1980",6244
5057,AR,Hempstead County,"High school diploma only, 1980",5492
5057,AR,Hempstead County,"Some college (1-3 years), 1980",1280
5057,AR,Hempstead County,"Four years of college or higher, 1980",1254
5057,AR,Hempstead County,"Percent of adults with less than a high school diploma, 1980",43.8
5057,AR,Hempstead County,"Percent of adults with a high school diploma only, 1980",38.5
5057,AR,Hempstead County,"Percent of adults completing some college (1-3 years), 1980",9
5057,AR,Hempstead County,"Percent of adults completing four years of college or higher, 1980",8.8
5057,AR,Hempstead County,"Less than high school graduate, 1990",5271
5057,AR,Hempstead County,"High school graduate (or equivalency), 1990",5138
5057,AR,Hempstead County,"Some college or associate degree, 1990",2184
5057,AR,Hempstead County,"Bachelor's degree or higher, 1990",1288
5057,AR,Hempstead County,"Percent of adults who are not high school graduates, 1990",38
5057,AR,Hempstead County,"Percent of adults who are high school graduates (or equivalent), 1990",37
5057,AR,Hempstead County,"Percent of adults completing some college or associate degree, 1990",15.7
5057,AR,Hempstead County,"Percent of adults with a bachelor's degree or higher, 1990",9.3
5057,AR,Hempstead County,"Less than high school graduate, 2000",4584
5057,AR,Hempstead County,"High school graduate (or equivalency), 2000",5699
5057,AR,Hempstead County,"Some college or associate degree, 2000",2955
5057,AR,Hempstead County,"Bachelor's degree or higher, 2000",1631
5057,AR,Hempstead County,"Percent of adults who are not high school graduates, 2000",30.8
5057,AR,Hempstead County,"Percent of adults who are high school graduates (or equivalent), 2000",38.3
5057,AR,Hempstead County,"Percent of adults completing some college or associate degree, 2000",19.9
5057,AR,Hempstead County,"Percent of adults with a bachelor's degree or higher, 2000",11
5057,AR,Hempstead County,"Less than high school graduate, 2008-12",3035
5057,AR,Hempstead County,"High school graduate (or equivalency), 2008-12",5213
5057,AR,Hempstead County,"Some college or associate degree, 2008-12",4188
5057,AR,Hempstead County,"Bachelor's degree or higher, 2008-12",2182
5057,AR,Hempstead County,"Percent of adults who are not high school graduates, 2008-12",20.76207416
5057,AR,Hempstead County,"Percent of adults who are high school graduates (or equivalent), 2008-12",35.6615132
5057,AR,Hempstead County,"Percent of adults completing some college or associate degree, 2008-12",28.64961007
